source,target,value
Aludra,Tam,4
Aludra,Allin,6
Aludra,Demandred,10
Aludra,Jur,2
Aludra,Tuon,2
Ladwin,Mar,6
Mar,Filger,6
Aviendha,Sorilea,91
Aviendha,Kymer,36
Aviendha,Melaine,13
Aviendha,Shanni,5
Aviendha,Amys,71
Aviendha,Rand,213
Aviendha,Han,5
Aviendha,Elenar,3
Aviendha,Nakomi,7
Aviendha,Pevara,4
Aviendha,Lir,4
Aviendha,Dyelin,9
Aviendha,Birgitte,10
Aviendha,Egwene,18
Aviendha,Moiraine,23
Aviendha,Tam,3
Aviendha,Lini,5
Aviendha,Cadsuane,214
Aviendha,Gawyn,5
Aviendha,Rhuarc,45
Aviendha,Shaen,3
Aviendha,Rodel,2
Aviendha,Min,13
Aviendha,Alivia,14
Aviendha,Bera,18
Aviendha,Sarene,22
Aviendha,Moghedien,3
Aviendha,Graendal,150
Aviendha,Berelain,3
Aviendha,Darlin,47
Aviendha,Soro,3
Aviendha,Kiruna,1
Aviendha,Faeldrin,5
Aviendha,Perrin,4
Aviendha,Mora,2
Aviendha,Sashalle,4
Aviendha,Loial,9
Sorilea,Melaine,11
Sorilea,Amys,27
Sorilea,Rand,3
Sorilea,Kymer,5
Sorilea,Bair,3
Sorilea,Perrin,4
Sorilea,Cadsuane,26
Sorilea,Graendal,6
Sorilea,Rhuarc,6
Melaine,Kymer,6
Melaine,Amys,11
Melaine,Sarinde,5
Melaine,Three,5
Melaine,Egwene,44
Melaine,Berelain,5
Kymer,Amys,8
Kymer,Rand,1
Kymer,Han,5
Amys,Hayde,4
Amys,Elenar,6
Amys,Egwene,51
Amys,Rhuarc,5
Amys,Rodel,6
Amys,Cadsuane,23
Amys,Alivia,9
Amys,Graendal,16
Amys,Talaan,6
Amys,Sashalle,5
Hayde,Shanni,6
Rand,Perrin,73
Rand,Marin,1
Rand,Cenn,2
Rand,Mierin,58
Rand,Sebban,12
Rand,Beralna,8
Rand,Roedran,54
Rand,Laman,15
Rand,Egwene,324
Rand,Romanda,5
Rand,Kert,51
Rand,Reed,6
Rand,Aginor,11
Rand,Demandred,33
Rand,Pevara,10
Rand,Birgitte,25
Rand,Logain,7
Rand,Tam,342
Rand,Lanfear,49
Rand,Selene,6
Rand,Ishamael,5
Rand,Weiramon,4
Rand,Katerin,6
Rand,Silviana,4
Rand,Gawyn,19
Rand,Darlin,50
Rand,Gregorin,15
Rand,Davram,7
Rand,Cadsuane,96
Rand,Naeff,11
Rand,Paitar,6
Rand,Moiraine,239
Rand,Sarinde,2
Rand,Rhuarc,40
Rand,Gaul,29
Rand,Tenobia,5
Rand,Faile,32
Rand,Dyelin,1
Rand,Loial,11
Rand,Edarra,6
Rand,Agelmar,6
Rand,Padan,5
Rand,Hopper,5
Rand,Tuon,78
Rand,Dav,9
Rand,Selucia,16
Rand,Sammael,5
Rand,Artur,11
Rand,Lews,6
Rand,Jur,8
Rand,Rodel,14
Rand,Tigraine,6
Rand,Taringail,3
Rand,Creator,5
Rand,Alsalam,4
Rand,Rodrivar,5
Rand,Alivia,11
Rand,Thom,9
Rand,Slayer,16
Rand,Min,9
Rand,Courtani,5
Rand,Graendal,10
Rand,Elyas,6
Rand,Alanna,15
Rand,Mora,5
Rand,Jori,16
Rand,Dannil,41
Rand,Mother,4
Rand,Juilin,2
Rand,Basel,9
Rand,Kari,6
Rand,Ilyena,10
Rand,Rafela,2
Rand,Noal,8
Evin,Pevara,12
Evin,Androl,21
Evin,Welyn,9
Evin,Dobser,6
Evin,Leish,6
Evin,Canler,6
Evin,Jonneth,6
Evin,Emarin,14
Evin,Coteren,2
Evin,Mezar,6
Evin,Logain,9
Pevara,Jonneth,79
Pevara,Canler,52
Pevara,Emarin,146
Pevara,Tarna,6
Pevara,Androl,69
Pevara,Logain,58
Pevara,Atal,3
Pevara,Mezar,3
Pevara,Coteren,15
Pevara,Dobser,49
Pevara,Welyn,11
Pevara,Three,4
Pevara,Toveine,5
Pevara,Myrelle,2
Pevara,Lyrelle,34
Pevara,Aledrin,5
Pevara,Siuan,6
Pevara,Lelaine,3
Pevara,Theodrin,16
Pevara,Naeff,4
Pevara,Galad,8
Pevara,Garfin,6
Pevara,Jain,5
Pevara,Amathera,3
Pevara,Demandred,30
Pevara,Gabrelle,1
Pevara,Egwene,1
Pevara,Lindsar,8
Pevara,Mora,6
Emarin,Jonneth,95
Emarin,Canler,71
Emarin,Desartin,5
Emarin,Logain,40
Emarin,Jesamyn,3
Emarin,Dobser,138
Emarin,Coteren,15
Emarin,Leems,5
Emarin,Androl,8
Emarin,Mezar,1
Emarin,Welyn,5
Emarin,Rianna,5
Emarin,Kash,6
Emarin,Theodrin,4
Jonneth,Logain,30
Jonneth,Welyn,26
Jonneth,Androl,12
Jonneth,Canler,15
Jonneth,Naeff,2
Jonneth,Theodrin,10
Jonneth,Kash,5
Jonneth,Donalo,2
Canler,Desartin,5
Canler,Androl,11
Canler,Welyn,7
Canler,Frask,2
Canler,Coteren,1
Canler,Mezar,5
Canler,Logain,15
Canler,Leish,5
Canler,Slayer,2
Canler,Theodrin,10
Androl,Atal,4
Androl,Mezar,6
Androl,Welyn,9
Androl,Coteren,4
Androl,Dobser,6
Androl,Logain,17
Androl,Toveine,2
Androl,Hessalam,4
Androl,Lyrelle,10
Androl,Demandred,1
Androl,Galad,2
Logain,Mezar,17
Logain,Welyn,25
Logain,Frask,4
Logain,Dobser,21
Logain,Coteren,5
Logain,Toveine,26
Logain,Hessalam,5
Logain,Egwene,31
Logain,Havien,6
Logain,Mandarb,6
Logain,Einar,1
Logain,Mora,5
Logain,Gabrelle,68
Logain,Siuan,5
Logain,Cadsuane,6
Logain,Tuon,21
Logain,Demandred,120
Logain,Desautel,9
Jesamyn,Serinia,3
Moghedien,Demandred,63
Moghedien,Cyndane,5
Moghedien,Hessalam,4
Moghedien,Graendal,22
Moghedien,Birgitte,2
Moghedien,Lanfear,11
Moghedien,Egwene,9
Moghedien,Faile,3
Moghedien,Shanan,6
Demandred,Cyndane,5
Demandred,Egwene,56
Demandred,Gaul,3
Demandred,Leane,6
Demandred,Doesine,3
Demandred,Gawyn,100
Demandred,Mora,6
Demandred,Silviana,5
Demandred,Galad,127
Demandred,M'Hael,10
Demandred,Galbrait,2
Demandred,Ilyena,7
Demandred,Birgitte,9
Demandred,Tam,4
Demandred,Aravine,3
Demandred,Berelain,8
Demandred,Annoura,11
Demandred,Mandarb,6
Demandred,Sammael,6
Demandred,Donalo,4
Demandred,Kash,5
Demandred,Alviarin,7
Ishamael,Cyndane,2
Ishamael,Egwene,1
Lanfear,Moiraine,11
Lanfear,Selene,3
Lanfear,Mierin,3
Lanfear,Ilyena,9
Lanfear,Gaul,48
Lanfear,Slayer,8
Lanfear,Perrin,3
Lanfear,Faile,25
Lanfear,Hessalam,4
Lanfear,Graendal,12
Lanfear,Davram,8
Lanfear,Egwene,5
Graendal,Gaul,21
Graendal,Slayer,10
Graendal,Egwene,5
Graendal,Rodel,6
Graendal,Sarene,6
Graendal,Cadsuane,31
Graendal,Talaan,5
Graendal,Gabrelle,1
Perrin,Mierin,5
Perrin,Edarra,12
Perrin,Egwene,2
Perrin,Gaul,99
Perrin,Slayer,57
Perrin,Tam,16
Perrin,Tinna,6
Perrin,Berelain,5
Perrin,Janina,22
Perrin,Chiad,7
Marin,Cenn,5
Cenn,Tuon,4
Roedran,Egwene,35
Roedran,Naeff,6
Roedran,Darlin,8
Roedran,Berelain,1
Roedran,Moiraine,3
Roedran,Faile,4
Moiraine,Tam,6
Moiraine,Egwene,129
Moiraine,Faile,8
Moiraine,Thom,9
Moiraine,Darlin,9
Moiraine,Gregorin,4
Moiraine,Romanda,3
Moiraine,Mother,11
Moiraine,Cadsuane,31
Moiraine,Tuon,4
Moiraine,Gaul,1
Moiraine,Siuan,6
Moiraine,Alanna,5
Laman,Alivia,8
Egwene,Gawyn,474
Egwene,Siuan,205
Egwene,Birgitte,21
Egwene,Romanda,56
Egwene,Selene,6
Egwene,Silviana,338
Egwene,Mora,12
Egwene,Saerin,44
Egwene,Darlin,36
Egwene,Gregorin,17
Egwene,Davram,3
Egwene,Alsalam,5
Egwene,Elaida,6
Egwene,Cadsuane,4
Egwene,Tenobia,2
Egwene,Galad,22
Egwene,Berelain,5
Egwene,Mother,51
Egwene,Agelmar,14
Egwene,Adelorna,65
Egwene,Yukiri,66
Egwene,Morgase,8
Egwene,Gareth,30
Egwene,Raemassa,5
Egwene,Lelaine,4
Egwene,Bao,27
Egwene,Leane,16
Egwene,Sheriam,5
Egwene,Min,21
Egwene,Renna,5
Egwene,Tuon,28
Egwene,Joni,6
Egwene,Three,7
Egwene,Elyas,8
Egwene,Pylar,1
Egwene,Myrelle,1
Egwene,Kiem,5
Egwene,Jer,11
Egwene,Faiselle,5
Egwene,Urien,5
Egwene,Eyal,6
Egwene,Gelen,5
Egwene,Daishar,6
Egwene,Tinna,7
Egwene,Rosil,18
Egwene,Manda,3
Egwene,Jahar,9
Egwene,Gabrelle,5
Egwene,Somara,6
Egwene,Tam,6
Gawyn,Siuan,26
Gawyn,Serinia,4
Gawyn,Silviana,30
Gawyn,Galad,88
Gawyn,Min,1
Gawyn,Faile,6
Gawyn,Mother,6
Gawyn,Adelorna,5
Gawyn,Tigraine,4
Gawyn,Gareth,1
Gawyn,Saerin,9
Gawyn,Yukiri,4
Gawyn,Alhanra,10
Siuan,Gareth,22
Siuan,Yukiri,77
Siuan,Mother,5
Siuan,Rhuarc,4
Siuan,Haerm,2
Siuan,Lyrelle,4
Siuan,Sheriam,6
Siuan,Myrelle,7
Siuan,Holcom,6
Siuan,Annah,12
Siuan,Silviana,9
Siuan,Min,20
Siuan,Tuon,11
Siuan,Birgitte,4
Birgitte,Min,9
Birgitte,Faile,9
Birgitte,Loial,6
Birgitte,Lini,5
Birgitte,Nichil,6
Birgitte,Ludin,1
Birgitte,Selucia,4
Birgitte,Moonshadow,1
Birgitte,Three,11
Birgitte,Tuon,6
Birgitte,Theodohr,10
Birgitte,Galad,5
Birgitte,Tam,5
Romanda,Saerin,6
Romanda,Silviana,6
Romanda,Lelaine,5
Tam,Lady,6
Tam,Ilyena,4
Tam,Galad,46
Tam,Berelain,40
Tam,Bael,5
Tam,Kimtin,11
Tam,Abell,40
Tam,Azi,5
Tam,Haral,3
Tam,Tinna,5
Tam,Dannil,52
Tam,Mora,4
Tam,Jori,12
Tam,Deoan,11
Tam,Wind,6
Tam,Kari,6
Tam,Mandarb,1
Tam,Loial,5
Tam,Chiad,2
Kert,Reed,6
Mezar,Welyn,33
Mezar,Coteren,8
Welyn,Jenare,11
Welyn,Lind,6
Welyn,Frask,4
Welyn,Coteren,8
Welyn,Leems,12
Welyn,Dobser,5
Dyelin,Gareth,5
Min,Cadsuane,4
Min,Darlin,1
Min,Saerin,1
Min,Ashmanaille,5
Min,Three,6
Min,Catrona,27
Min,Courtani,6
Min,Tylee,9
Min,Selucia,5
Min,Tuon,23
Min,Gareth,7
Min,Mika,3
Min,Abaldar,4
Min,Loial,4
Min,Abell,5
Lind,Henre,3
Lind,Frask,6
Frask,Henre,6
Coteren,Dobser,3
Leish,Dobser,5
Three,Agelmar,4
Three,Ashmanaille,10
Three,Slayer,6
Three,Faile,17
Three,Galad,11
Silviana,Darlin,5
Silviana,Alsalam,6
Silviana,Mother,25
Silviana,Raemassa,6
Silviana,Gareth,4
Silviana,Saerin,5
Silviana,Tuon,5
Silviana,Doesine,6
Silviana,Stinger,6
Silviana,Rosil,45
Mora,Delarn,4
Mora,Galad,13
Mora,Loial,4
Saerin,Faiselle,3
Saerin,Gareth,1
Saerin,Davram,5
Saerin,Yukiri,5
Darlin,Gregorin,39
Darlin,Berelain,5
Darlin,Tenobia,5
Darlin,Alsalam,8
Darlin,Paitar,5
Darlin,Rhuarc,10
Darlin,Rodel,5
Gregorin,Tenobia,4
Gregorin,Mattin,6
Gregorin,Galad,4
Gregorin,Berelain,1
Davram,Agelmar,9
Davram,Jori,2
Alsalam,Rodrivar,5
Alsalam,Rodel,1
Elaida,Cadsuane,14
Cadsuane,Deepe,2
Cadsuane,Sarene,6
Cadsuane,Talaan,11
Cadsuane,Alivia,28
Cadsuane,Rodel,5
Cadsuane,Jeaine,2
Cadsuane,Rubinde,4
Cadsuane,Yukiri,4
Cadsuane,Lyrelle,3
Naeff,Tuon,11
Tenobia,Agelmar,20
Tenobia,Dara,1
Tenobia,Bulen,5
Tenobia,Ethenielle,5
Tenobia,Tuon,3
Tenobia,Deira,4
Galad,Berelain,26
Galad,Trom,35
Galad,Taringail,5
Galad,Bael,3
Galad,Slayer,3
Galad,Tuon,13
Galad,Mika,8
Galad,Kline,5
Galad,Alix,4
Galad,Sidama,13
Galad,Mallone,3
Galad,Brokel,5
Galad,Laird,7
Galad,Alhanra,21
Galad,Hammar,2
Galad,Tigraine,9
Galad,Dawn,4
Berelain,Alliandre,6
Berelain,Janina,7
Berelain,Haral,5
Berelain,Faile,4
Berelain,Rosil,8
Berelain,Kitan,8
Berelain,Annoura,49
Berelain,Masuri,3
Berelain,Thom,1
Faile,Gareth,6
Faile,Mandevwin,58
Faile,Laras,20
Faile,Harnan,32
Faile,Setalle,55
Faile,Aravine,110
Faile,Berisha,41
Faile,Bela,79
Faile,Arrela,30
Faile,Janina,3
Faile,Gaul,4
Faile,Selande,3
Faile,Aldin,4
Faile,Creator,5
Rhuarc,Bael,4
Rhuarc,Jheran,3
Rhuarc,Shaen,13
Rhuarc,Rodel,6
Rhuarc,Trask,11
Rhuarc,Baelder,2
Gaul,Edarra,11
Gaul,Dain,2
Gaul,Slayer,120
Gaul,Hopper,5
Gaul,Rodel,5
Gaul,Mandarb,4
Gaul,Janina,4
Gaul,Chiad,9
Gaul,Padan,3
Bael,Jheran,6
Mother,Adelorna,9
Mother,Yukiri,17
Mother,Gareth,1
Mother,Faiselle,5
Mother,Rosil,12
Gareth,Tylee,5
Gareth,Tuon,3
Gareth,Yukiri,4
Gareth,Beldeine,4
Andere,Bulen,5
Andere,Mandarb,41
Andere,Jophil,5
Andere,Ragon,6
Andere,Kragil,1
Andere,Benish,6
Andere,Deepe,5
Andere,Agelmar,3
Andere,Baldhere,11
Mandarb,Jophil,5
Mandarb,Bulen,23
Mandarb,Agelmar,4
Mandarb,Deepe,15
Mandarb,Baldhere,5
Bulen,Bakh,3
Agelmar,Ethenielle,6
Agelmar,Baldhere,34
Loial,Haman,5
Loial,Halan,12
Haman,Morel,6
Haman,Havien,4
Bakh,Ragon,4
Kalyan,Ethenielle,10
Ethenielle,Baldhere,10
Abell,Trom,6
Abell,Azi,6
Abell,Dannil,5
Toveine,Gabrelle,9
Lady,Aravine,21
Lady,Harnan,10
Lady,Selande,6
Yukiri,Doesine,5
Yukiri,Lyrelle,10
Morgase,Aram,4
Morgase,Raen,2
Pips,Petra,9
Pips,Tylee,14
Pips,Tuon,23
Pips,Selucia,4
Pips,Artur,3
Pips,Rogosh,3
Beslan,Selucia,14
Tylin,Selucia,2
Tylin,Nalesean,6
Tylin,Tuon,6
Kathana,Jame,14
Kathana,Mandevwin,7
Mandevwin,Slayer,4
Mandevwin,Gilber,5
Mandevwin,Harnan,15
Mandevwin,Setalle,12
Mandevwin,Berisha,8
Mandevwin,Aravine,17
Mandevwin,Arrela,23
Mandevwin,Verdin,5
Mandevwin,Laandon,2
Nichil,Ludin,12
Ordeith,Padan,6
Padan,Mordeth,5
Hopper,Slayer,5
Slayer,White,1
Slayer,Elyas,3
Slayer,Half,3
Tuon,Selucia,78
Tuon,Barrin,1
Tuon,Courtani,18
Tuon,Tylee,10
Tuon,Handoin,6
Tuon,Half,1
Selucia,Krisa,8
Selucia,Creator,5
Selucia,Nalesean,5
Selucia,Furyk,6
Selucia,Tylee,3
Creator,Aravine,6
Barrin,Daruo,6
Furyk,Musenge,6
Deepe,Antail,21
Jur,Delarn,3
Rodel,Zaida,8
Lelaine,Lyrelle,11
Lyrelle,Myrelle,13
Lyrelle,Seaine,5
Lyrelle,Theodrin,4
Lyrelle,Rubinde,5
Myrelle,Seaine,9
Myrelle,Pylar,5
Bao,Leane,2
Alivia,Talaan,11
Sarene,Soro,3
Sarene,Damer,3
Holcom,Joni,5
Catrona,Classen,3
Tylee,Makoti,6
Tylee,Gerisch,5
Faiselle,Doesine,2
Faiselle,Ferane,7
Harnan,Berisha,4
Harnan,Setalle,7
Harnan,Silvic,6
Harnan,Aravine,8
Harnan,Bela,11
Setalle,Aravine,9
Setalle,Arrela,3
Setalle,Berisha,8
Setalle,Olver,6
Aravine,Berisha,19
Aravine,Lifa,14
Aravine,Bela,47
Aravine,Aldin,4
Arrela,Selande,6
Kiruna,Faeldrin,6
Damer,Bela,1
Bela,Silvic,3
Bela,Noal,1
Noal,Olver,10
Verdin,Laandon,6
Half,Allin,1
Gabrelle,Arel,6
Gabrelle,Karldin,4
Gabrelle,Desautel,6
Arel,Karldin,6
Karldin,Leiran,5
Karldin,Beldeine,4
Tinna,Teslyn,11
Dannil,Jori,6
Kline,Alix,6
Mallone,Brokel,6
Jori,Enaila,5
Trask,Baelder,12
M'Hael,Alviarin,4
Juilin,Myk,5
Juilin,Charn,21
Juilin,Amathera,4
Myk,Charn,6
Alviarin,Rianna,9
Alviarin,Kash,6
Alviarin,Ayako,3
Alviarin,Donalo,16
Rianna,Kash,6
Rianna,Donalo,6
Kash,Donalo,5
Rosil,Kitan,1
Manda,Raechin,2
Ila,Raen,32
Ila,Aram,2
Kitan,Annoura,3
Enaila,Leiran,6
Donalo,Ayako,6
Masema,Masuri,5
Dhana,Sulaan,6
