source,target,value
Sulin,Dannil,7
Sulin,Aravine,2
Noam,Elyas,18
Noam,Luc,1
Noam,Boundless,8
Elyas,Joline,5
Elyas,Slayer,2
Elyas,Stepper,2
Basel,Maighdin,1
Basel,Lini,6
Sleete,Hattori,3
Jisao,Rajar,6
Darlin,Corele,4
Darlin,Gregorin,6
Darlin,Mattin,5
Sebban,Jur,4
Aemlyn,Ellorien,6
Ellorien,Dyelin,10
Ellorien,Birgitte,7
Aravine,Bavin,1
Aravine,Aldin,5
Aravine,Arrela,5
Aravine,Matrim,2
Edarra,Maighdin,4
Andere,Nazar,5
Andere,Gorenellin,6
Andere,Ianor,5
Andere,Rakim,3
Nazar,Rakim,3
Talmanes,Melli,4
Talmanes,Noal,18
Talmanes,Lopin,3
Talmanes,Pips,8
Talmanes,Musenge,7
Talmanes,Tuon,3
Talmanes,Smoke,8
Talmanes,Julanya,6
Talmanes,Kin,4
Talmanes,Setalle,5
Talmanes,Olver,4
Talmanes,Matrim,1
Melli,Tuon,5
Tuon,Noal,6
Tuon,Derry,5
Tuon,Bethamin,3
Tuon,Egeanin,6
Tuon,Leilwin,4
Tuon,Bayle,10
Tuon,Setalle,4
Tuon,Tylin,1
Tuon,Kin,4
Tuon,Birgitte,5
Chaser,Clare,10
Chaser,Jowdry,10
Chaser,Matrim,4
Matrim,Teslyn,13
Matrim,Tylin,5
Matrim,Joline,3
Matrim,Birgitte,4
Matrim,Leilwin,6
Matrim,Noal,11
Matrim,Sumeko,5
Matrim,Beslan,3
Matrim,Setalle,8
Matrim,Rahvin,3
Aludra,Birgitte,29
Aludra,Noal,9
Nalesean,Tylin,13
Nalesean,Will,2
Tylin,Bromas,4
Tylin,Derry,3
Tylin,Noal,7
Tylin,Vanin,4
Tylin,Teslyn,5
Tylin,Jak,5
Bayle,Leilwin,11
Leilwin,Egeanin,6
Teslyn,Joline,21
Teslyn,Noal,5
Teslyn,Juilin,3
Teslyn,Edesina,6
Joline,Moonglow,4
Joline,Edesina,6
Joline,Setalle,5
Fergin,Gorderan,6
Riddem,Will,6
Noal,Slone,11
Noal,Jain,19
Noal,Birgitte,10
Noal,Thom,6
Hu,Darl,6
Dyelin,Birgitte,49
Dyelin,Artur,4
Dyelin,Kin,4
Dyelin,Conail,6
Dyelin,Melfane,7
Dyelin,Chesmal,5
Birgitte,Melfane,38
Birgitte,Vandene,1
Birgitte,Chesmal,20
Birgitte,Sumeko,4
Birgitte,Calison,4
Birgitte,Renald,5
Birgitte,Sylvase,9
Birgitte,Kin,9
Birgitte,Marillin,6
Birgitte,Min,8
Birgitte,Lady,3
Birgitte,Setalle,4
Birgitte,Bertome,5
Birgitte,Glimmer,4
Birgitte,Alise,4
Birgitte,Lorstrum,18
Min,Sarene,5
Min,Naeff,12
Min,Redbord,5
Min,Durnham,9
Min,Iralin,10
Lerian,Sarene,4
Lerian,Heidia,6
Sarene,Alanna,6
Alanna,Bera,8
Rafela,Bera,6
Rhuarc,Ronam,15
Rhuarc,Shedren,4
Mattin,Gregorin,12
Weiramon,Anaiyella,6
Weiramon,Leeh,5
Amys,Melaine,6
Aviendha,Nakomi,134
Aviendha,Flern,5
Aviendha,Tava,1
Aviendha,Takai,3
Aviendha,Ladalin,10
Aviendha,Oncala,9
Aviendha,Padra,6
Talva,Alviarin,11
Alviarin,Morvrin,3
Alviarin,Katerine,6
Naeff,Heidia,6
Naeff,Lain,4
Naeff,Iralin,5
Somma,Kanara,6
Seaine,Doesine,6
Seaine,Romanda,6
Bavin,Soffi,5
Varkel,Soffi,5
Luc,Slayer,6
Belairah,Nikiol,6
Belairah,Jonasim,4
Jonasim,Lyonford,6
Juilin,Lopin,2
Juilin,Setalle,2
Juilin,Vanin,6
Juilin,Edesina,5
Edesina,Firewisp,6
Edesina,Setalle,5
Firewisp,Bethamin,5
Bethamin,Seta,14
Vandene,Sareitha,6
Vandene,Viria,5
Vandene,Romanda,5
Chesmal,Kin,4
Chesmal,Sylvase,1
Chesmal,Eldrith,11
Chesmal,Temaile,5
Kin,Alise,5
Kin,Sumeko,9
Kin,Walishen,4
Kin,Dimana,5
Sumeko,Careane,4
Sumeko,Alise,1
Rodel,Lidrin,7
Rodel,Yoeli,7
Rodel,Vram,6
Finsas,Rajabi,5
Rajabi,Yoeli,5
Rajabi,Ankaer,5
Rajabi,Wakeda,5
Rajabi,Rossin,1
Rosil,Meramor,4
Romanda,Lelaine,6
Romanda,Takima,3
Rubinde,Saroiya,5
Rubinde,Faiselle,6
Rahvin,Maighdin,1
Maighdin,Selande,4
Lehynen,Whelborn,6
Durhem,Kappre,5
Kappre,Alin,6
Rett,Staven,6
Barettal,Connel,6
Connel,Yoeli,11
Yoeli,Antail,8
Yoeli,Tarran,15
Yoeli,Vram,11
Yoeli,Tenobia,9
Yoeli,Deepe,35
Yoeli,Tymoth,5
Celark,Zang,1
Celark,Makzim,5
Celark,Mazone,24
Conail,Catalyn,6
Ispan,Sylvase,4
Sylvase,Eldrith,4
Eldrith,Temaile,4
Weilin,Managan,6
Managan,Gorenellin,6
Ianor,Kuehn,6
Marillin,Falion,6
Antail,Tenobia,4
Antail,Deepe,6
Tenobia,Ethenielle,11
Tenobia,Paitar,18
Vram,Dark,7
Slayer,Boundless,5
Jaim,M'Hael,4
Lamgwin,Denton,5
Lamgwin,Lini,6
Lamgwin,Breane,12
Votabek,Redbord,6
Durnham,Iralin,21
Iralin,Milis,17
M'Hael,Cuellar,6
M'Hael,Garfin,3
M'Hael,Welyn,2
M'Hael,Logain,18
M'Hael,Jonneth,9
M'Hael,Coteren,16
M'Hael,Canler,5
M'Hael,Mezar,6
Nicola,Nissa,22
Nicola,Ramola,4
Nicola,Shevan,6
Nicola,Carlinya,3
Raechin,Viria,6
Takima,Varilin,5
Takima,Janya,5
Saroiya,White,5
Faiselle,Farnah,6
Lini,Lady,5
Deepe,Tymoth,3
Lady,Lacile,6
Lady,Lord,6
Lacile,Selande,23
Lacile,Dannil,1
Lacile,Niagen,6
Rittle,Snelle,6
Ankaer,Rossin,6
Dimana,Marille,46
Dimana,Kaisea,41
Marille,Kaisea,2
Arrela,Flann,4
Flann,Jon,6
Jon,Marek,6
Chiad,Bain,12
Lathin,Yamwick,6
Melaine,Shielyn,1
Melaine,Renaile,5
Carlinya,Shevan,12
Mestra,Evanellein,11
Evanellein,Katerine,5
Naris,Sephanie,6
Androl,Logain,15
Androl,Emarin,9
Androl,Jonneth,18
Androl,Canler,6
Androl,Coteren,14
Androl,Norley,5
Androl,Mezar,5
Logain,Donalo,4
Logain,Canler,9
Logain,Jonneth,7
Logain,Emarin,15
Logain,Kash,4
Logain,Mezar,12
Logain,Coteren,6
Donalo,Mezar,6
Mezar,Welyn,6
Mezar,Norley,14
Canler,Emarin,14
Canler,Jonneth,48
Canler,Buel,2
Canler,Coteren,10
Canler,Norley,6
Canler,Evin,7
Emarin,Jonneth,20
Emarin,Evin,3
Jonneth,Buel,4
Jonneth,Coteren,1
Jonneth,Kash,3
Coteren,Norley,5
Beslan,Melitene,2
Melitene,Selucia,19
Melitene,Halvate,3
Malidra,Jorshem,2
Jorshem,Takai,7
Garlvan,Norlesh,3
Norlesh,Meise,2
Tadvishm,Tava,3
Ladalin,Mora,2
Ladalin,Takai,18
Mora,Takai,3
Oncala,Hehyal,55
Oncala,Talana,26
Hehyal,Talana,15
Padra,Tarra,5
Padra,Ronam,31
Padra,Alarch,5
Padra,Marinna,5
Padra,Janduin,3
Ronam,Tavalad,3
Ronam,Darvin,4
Ronam,Bruan,1
Ronam,Marinna,2
Alarch,Janduin,6
Janduin,Marinna,9
Janduin,Tavalad,1
Naean,Elenia,6
Elenia,Arymilla,6
Bertome,Lorstrum,31
Paitar,Ethenielle,10
Sarasia,Kema,6
Kema,Nashia,6
Sashalle,Samitsu,6
Mierin,Selene,6
